Provice;Country;Lat;Long;Date;Deaths
Taiwan;Taiwan;23.7;121;3/1/20;1
Taiwan;Taiwan;23.7;121;3/2/20;1
Taiwan;Taiwan;23.7;121;3/3/20;1
Taiwan;Taiwan;23.7;121;3/4/20;1
Taiwan;Taiwan;23.7;121;3/5/20;1
Taiwan;Taiwan;23.7;121;3/6/20;1
Taiwan;Taiwan;23.7;121;3/7/20;1
King County, WA;US;47.6062;-122.3321;1/22/20;0
King County, WA;US;47.6062;-122.3321;1/23/20;0
King County, WA;US;47.6062;-122.3321;1/24/20;0
King County, WA;US;47.6062;-122.3321;1/25/20;0
King County, WA;US;47.6062;-122.3321;1/26/20;0
King County, WA;US;47.6062;-122.3321;1/27/20;0
King County, WA;US;47.6062;-122.3321;1/28/20;0
King County, WA;US;47.6062;-122.3321;1/29/20;0
King County, WA;US;47.6062;-122.3321;1/30/20;0
King County, WA;US;47.6062;-122.3321;1/31/20;0
King County, WA;US;47.6062;-122.3321;2/1/20;0
King County, WA;US;47.6062;-122.3321;2/2/20;0
King County, WA;US;47.6062;-122.3321;2/3/20;0
King County, WA;US;47.6062;-122.3321;2/4/20;0
King County, WA;US;47.6062;-122.3321;2/5/20;0
King County, WA;US;47.6062;-122.3321;2/6/20;0
King County, WA;US;47.6062;-122.3321;2/7/20;0
King County, WA;US;47.6062;-122.3321;2/8/20;0
King County, WA;US;47.6062;-122.3321;2/9/20;0
King County, WA;US;47.6062;-122.3321;2/10/20;0
King County, WA;US;47.6062;-122.3321;2/11/20;0
King County, WA;US;47.6062;-122.3321;2/12/20;0
King County, WA;US;47.6062;-122.3321;2/13/20;0
King County, WA;US;47.6062;-122.3321;2/14/20;0
King County, WA;US;47.6062;-122.3321;2/15/20;0
King County, WA;US;47.6062;-122.3321;2/16/20;0
King County, WA;US;47.6062;-122.3321;2/17/20;0
King County, WA;US;47.6062;-122.3321;2/18/20;0
King County, WA;US;47.6062;-122.3321;2/19/20;0
King County, WA;US;47.6062;-122.3321;2/20/20;0
King County, WA;US;47.6062;-122.3321;2/21/20;0
King County, WA;US;47.6062;-122.3321;2/22/20;0
King County, WA;US;47.6062;-122.3321;2/23/20;0
King County, WA;US;47.6062;-122.3321;2/24/20;0
King County, WA;US;47.6062;-122.3321;2/25/20;0
King County, WA;US;47.6062;-122.3321;2/26/20;0
King County, WA;US;47.6062;-122.3321;2/27/20;0
King County, WA;US;47.6062;-122.3321;2/28/20;0
King County, WA;US;47.6062;-122.3321;2/29/20;1
King County, WA;US;47.6062;-122.3321;3/1/20;1
King County, WA;US;47.6062;-122.3321;3/2/20;5
King County, WA;US;47.6062;-122.3321;3/3/20;6
King County, WA;US;47.6062;-122.3321;3/4/20;9
King County, WA;US;47.6062;-122.3321;3/5/20;10
King County, WA;US;47.6062;-122.3321;3/6/20;12
King County, WA;US;47.6062;-122.3321;3/7/20;15
Cook County, IL;US;41.7377;-87.6976;1/22/20;0
Cook County, IL;US;41.7377;-87.6976;1/23/20;0
Cook County, IL;US;41.7377;-87.6976;1/24/20;0
Cook County, IL;US;41.7377;-87.6976;1/25/20;0
Cook County, IL;US;41.7377;-87.6976;1/26/20;0
Cook County, IL;US;41.7377;-87.6976;1/27/20;0
Cook County, IL;US;41.7377;-87.6976;1/28/20;0
Cook County, IL;US;41.7377;-87.6976;1/29/20;0
Cook County, IL;US;41.7377;-87.6976;1/30/20;0
Cook County, IL;US;41.7377;-87.6976;1/31/20;0
Cook County, IL;US;41.7377;-87.6976;2/1/20;0
Cook County, IL;US;41.7377;-87.6976;2/2/20;0
Cook County, IL;US;41.7377;-87.6976;2/3/20;0
Cook County, IL;US;41.7377;-87.6976;2/4/20;0
Cook County, IL;US;41.7377;-87.6976;2/5/20;0
Cook County, IL;US;41.7377;-87.6976;2/6/20;0
Cook County, IL;US;41.7377;-87.6976;2/7/20;0
Cook County, IL;US;41.7377;-87.6976;2/8/20;0
Cook County, IL;US;41.7377;-87.6976;2/9/20;0
Cook County, IL;US;41.7377;-87.6976;2/10/20;0
Cook County, IL;US;41.7377;-87.6976;2/11/20;0
Cook County, IL;US;41.7377;-87.6976;2/12/20;0
Cook County, IL;US;41.7377;-87.6976;2/13/20;0
Cook County, IL;US;41.7377;-87.6976;2/14/20;0
Cook County, IL;US;41.7377;-87.6976;2/15/20;0
Cook County, IL;US;41.7377;-87.6976;2/16/20;0
Cook County, IL;US;41.7377;-87.6976;2/17/20;0
Cook County, IL;US;41.7377;-87.6976;2/18/20;0
Cook County, IL;US;41.7377;-87.6976;2/19/20;0
Cook County, IL;US;41.7377;-87.6976;2/20/20;0
Cook County, IL;US;41.7377;-87.6976;2/21/20;0
Cook County, IL;US;41.7377;-87.6976;2/22/20;0
Cook County, IL;US;41.7377;-87.6976;2/23/20;0
Cook County, IL;US;41.7377;-87.6976;2/24/20;0
Cook County, IL;US;41.7377;-87.6976;2/25/20;0
Cook County, IL;US;41.7377;-87.6976;2/26/20;0
Cook County, IL;US;41.7377;-87.6976;2/27/20;0
Cook County, IL;US;41.7377;-87.6976;2/28/20;0
Cook County, IL;US;41.7377;-87.6976;2/29/20;0
Cook County, IL;US;41.7377;-87.6976;3/1/20;0
Cook County, IL;US;41.7377;-87.6976;3/2/20;0
Cook County, IL;US;41.7377;-87.6976;3/3/20;0
Cook County, IL;US;41.7377;-87.6976;3/4/20;0
Cook County, IL;US;41.7377;-87.6976;3/5/20;0
Cook County, IL;US;41.7377;-87.6976;3/6/20;0
Cook County, IL;US;41.7377;-87.6976;3/7/20;0
Macau;Macau;22.1667;113.55;1/22/20;0
Macau;Macau;22.1667;113.55;1/23/20;0
Macau;Macau;22.1667;113.55;1/24/20;0
Macau;Macau;22.1667;113.55;1/25/20;0
Macau;Macau;22.1667;113.55;1/26/20;0
Macau;Macau;22.1667;113.55;1/27/20;0
Macau;Macau;22.1667;113.55;1/28/20;0
Macau;Macau;22.1667;113.55;1/29/20;0
Macau;Macau;22.1667;113.55;1/30/20;0
Macau;Macau;22.1667;113.55;1/31/20;0
Macau;Macau;22.1667;113.55;2/1/20;0
Macau;Macau;22.1667;113.55;2/2/20;0
Macau;Macau;22.1667;113.55;2/3/20;0
Macau;Macau;22.1667;113.55;2/4/20;0
Macau;Macau;22.1667;113.55;2/5/20;0
Macau;Macau;22.1667;113.55;2/6/20;0
Macau;Macau;22.1667;113.55;2/7/20;0
Macau;Macau;22.1667;113.55;2/8/20;0
Macau;Macau;22.1667;113.55;2/9/20;0
Macau;Macau;22.1667;113.55;2/10/20;0
Macau;Macau;22.1667;113.55;2/11/20;0
Macau;Macau;22.1667;113.55;2/12/20;0
Macau;Macau;22.1667;113.55;2/13/20;0
Macau;Macau;22.1667;113.55;2/14/20;0
Macau;Macau;22.1667;113.55;2/15/20;0
Macau;Macau;22.1667;113.55;2/16/20;0
Macau;Macau;22.1667;113.55;2/17/20;0
Macau;Macau;22.1667;113.55;2/18/20;0
Macau;Macau;22.1667;113.55;2/19/20;0
Macau;Macau;22.1667;113.55;2/20/20;0
Macau;Macau;22.1667;113.55;2/21/20;0
Macau;Macau;22.1667;113.55;2/22/20;0
Macau;Macau;22.1667;113.55;2/23/20;0
Macau;Macau;22.1667;113.55;2/24/20;0
Macau;Macau;22.1667;113.55;2/25/20;0
Macau;Macau;22.1667;113.55;2/26/20;0
Macau;Macau;22.1667;113.55;2/27/20;0
Macau;Macau;22.1667;113.55;2/28/20;0
Macau;Macau;22.1667;113.55;2/29/20;0
Macau;Macau;22.1667;113.55;3/1/20;0
Macau;Macau;22.1667;113.55;3/2/20;0
Macau;Macau;22.1667;113.55;3/3/20;0
Macau;Macau;22.1667;113.55;3/4/20;0
Macau;Macau;22.1667;113.55;3/5/20;0
Macau;Macau;22.1667;113.55;3/6/20;0
Macau;Macau;22.1667;113.55;3/7/20;0
Hong Kong;Hong Kong;22.3;114.2;1/22/20;0
Hong Kong;Hong Kong;22.3;114.2;1/23/20;0
Hong Kong;Hong Kong;22.3;114.2;1/24/20;0
Hong Kong;Hong Kong;22.3;114.2;1/25/20;0
Hong Kong;Hong Kong;22.3;114.2;1/26/20;0
Hong Kong;Hong Kong;22.3;114.2;1/27/20;0
Hong Kong;Hong Kong;22.3;114.2;1/28/20;0
Hong Kong;Hong Kong;22.3;114.2;1/29/20;0
Hong Kong;Hong Kong;22.3;114.2;1/30/20;0
Hong Kong;Hong Kong;22.3;114.2;1/31/20;0
Hong Kong;Hong Kong;22.3;114.2;2/1/20;0
Hong Kong;Hong Kong;22.3;114.2;2/2/20;0
Hong Kong;Hong Kong;22.3;114.2;2/3/20;0
Hong Kong;Hong Kong;22.3;114.2;2/4/20;1
Hong Kong;Hong Kong;22.3;114.2;2/5/20;1
Hong Kong;Hong Kong;22.3;114.2;2/6/20;1
Hong Kong;Hong Kong;22.3;114.2;2/7/20;1
Hong Kong;Hong Kong;22.3;114.2;2/8/20;1
Hong Kong;Hong Kong;22.3;114.2;2/9/20;1
Hong Kong;Hong Kong;22.3;114.2;2/10/20;1
Hong Kong;Hong Kong;22.3;114.2;2/11/20;1
Hong Kong;Hong Kong;22.3;114.2;2/12/20;1
Hong Kong;Hong Kong;22.3;114.2;2/13/20;1
Hong Kong;Hong Kong;22.3;114.2;2/14/20;1
Hong Kong;Hong Kong;22.3;114.2;2/15/20;1
Hong Kong;Hong Kong;22.3;114.2;2/16/20;1
Hong Kong;Hong Kong;22.3;114.2;2/17/20;1
Hong Kong;Hong Kong;22.3;114.2;2/18/20;1
Hong Kong;Hong Kong;22.3;114.2;2/19/20;2
Hong Kong;Hong Kong;22.3;114.2;2/20/20;2
Hong Kong;Hong Kong;22.3;114.2;2/21/20;2
Hong Kong;Hong Kong;22.3;114.2;2/22/20;2
Hong Kong;Hong Kong;22.3;114.2;2/23/20;2
Hong Kong;Hong Kong;22.3;114.2;2/24/20;2
Hong Kong;Hong Kong;22.3;114.2;2/25/20;2
Hong Kong;Hong Kong;22.3;114.2;2/26/20;2
Hong Kong;Hong Kong;22.3;114.2;2/27/20;2
Hong Kong;Hong Kong;22.3;114.2;2/28/20;2
Hong Kong;Hong Kong;22.3;114.2;2/29/20;2
Hong Kong;Hong Kong;22.3;114.2;3/1/20;2
Hong Kong;Hong Kong;22.3;114.2;3/2/20;2
Hong Kong;Hong Kong;22.3;114.2;3/3/20;2
Hong Kong;Hong Kong;22.3;114.2;3/4/20;2
Hong Kong;Hong Kong;22.3;114.2;3/5/20;2
Hong Kong;Hong Kong;22.3;114.2;3/6/20;2
Hong Kong;Hong Kong;22.3;114.2;3/7/20;2
;Singapore;1.2833;103.8333;1/22/20;0
;Singapore;1.2833;103.8333;1/23/20;0
;Singapore;1.2833;103.8333;1/24/20;0
;Singapore;1.2833;103.8333;1/25/20;0
;Singapore;1.2833;103.8333;1/26/20;0
;Singapore;1.2833;103.8333;1/27/20;0
;Singapore;1.2833;103.8333;1/28/20;0
;Singapore;1.2833;103.8333;1/29/20;0
;Singapore;1.2833;103.8333;1/30/20;0
;Singapore;1.2833;103.8333;1/31/20;0
;Singapore;1.2833;103.8333;2/1/20;0
;Singapore;1.2833;103.8333;2/2/20;0
;Singapore;1.2833;103.8333;2/3/20;0
;Singapore;1.2833;103.8333;2/4/20;0
;Singapore;1.2833;103.8333;2/5/20;0
;Singapore;1.2833;103.8333;2/6/20;0
;Singapore;1.2833;103.8333;2/7/20;0
;Singapore;1.2833;103.8333;2/8/20;0
;Singapore;1.2833;103.8333;2/9/20;0
;Singapore;1.2833;103.8333;2/10/20;0
;Singapore;1.2833;103.8333;2/11/20;0
;Singapore;1.2833;103.8333;2/12/20;0
;Singapore;1.2833;103.8333;2/13/20;0
;Singapore;1.2833;103.8333;2/14/20;0
;Singapore;1.2833;103.8333;2/15/20;0
;Singapore;1.2833;103.8333;2/16/20;0
;Singapore;1.2833;103.8333;2/17/20;0
;Singapore;1.2833;103.8333;2/18/20;0
;Singapore;1.2833;103.8333;2/19/20;0
;Singapore;1.2833;103.8333;2/20/20;0
;Singapore;1.2833;103.8333;2/21/20;0
;Singapore;1.2833;103.8333;2/22/20;0
;Singapore;1.2833;103.8333;2/23/20;0
;Singapore;1.2833;103.8333;2/24/20;0
;Singapore;1.2833;103.8333;2/25/20;0
;Singapore;1.2833;103.8333;2/26/20;0
;Singapore;1.2833;103.8333;2/27/20;0
;Singapore;1.2833;103.8333;2/28/20;0
;Singapore;1.2833;103.8333;2/29/20;0
;Singapore;1.2833;103.8333;3/1/20;0
;Singapore;1.2833;103.8333;3/2/20;0
;Singapore;1.2833;103.8333;3/3/20;0
;Singapore;1.2833;103.8333;3/4/20;0
;Singapore;1.2833;103.8333;3/5/20;0
;Singapore;1.2833;103.8333;3/6/20;0
;Singapore;1.2833;103.8333;3/7/20;0
;Vietnam;16;108;1/22/20;0
;Vietnam;16;108;1/23/20;0
;Vietnam;16;108;1/24/20;0
;Vietnam;16;108;1/25/20;0
;Vietnam;16;108;1/26/20;0
;Vietnam;16;108;1/27/20;0
;Vietnam;16;108;1/28/20;0
;Vietnam;16;108;1/29/20;0
;Vietnam;16;108;1/30/20;0
;Vietnam;16;108;1/31/20;0
;Vietnam;16;108;2/1/20;0
;Vietnam;16;108;2/2/20;0
;Vietnam;16;108;2/3/20;0
;Vietnam;16;108;2/4/20;0
;Vietnam;16;108;2/5/20;0
;Vietnam;16;108;2/6/20;0
;Vietnam;16;108;2/7/20;0
;Vietnam;16;108;2/8/20;0
;Vietnam;16;108;2/9/20;0
;Vietnam;16;108;2/10/20;0
;Vietnam;16;108;2/11/20;0
;Vietnam;16;108;2/12/20;0
;Vietnam;16;108;2/13/20;0
;Vietnam;16;108;2/14/20;0
;Vietnam;16;108;2/15/20;0
;Vietnam;16;108;2/16/20;0
;Vietnam;16;108;2/17/20;0
;Vietnam;16;108;2/18/20;0
;Vietnam;16;108;2/19/20;0
;Vietnam;16;108;2/20/20;0
;Vietnam;16;108;2/21/20;0
;Vietnam;16;108;2/22/20;0
;Vietnam;16;108;2/23/20;0
;Vietnam;16;108;2/24/20;0
;Vietnam;16;108;2/25/20;0
;Vietnam;16;108;2/26/20;0
;Vietnam;16;108;2/27/20;0
;Vietnam;16;108;2/28/20;0
;Vietnam;16;108;2/29/20;0
;Vietnam;16;108;3/1/20;0
;Vietnam;16;108;3/2/20;0
;Vietnam;16;108;3/3/20;0
;Vietnam;16;108;3/4/20;0
;Vietnam;16;108;3/5/20;0
;Vietnam;16;108;3/6/20;0
;Vietnam;16;108;3/7/20;0
;France;47;2;1/22/20;0
;France;47;2;1/23/20;0
;France;47;2;1/24/20;0
;France;47;2;1/25/20;0
;France;47;2;1/26/20;0
;France;47;2;1/27/20;0
;France;47;2;1/28/20;0
;France;47;2;1/29/20;0
;France;47;2;1/30/20;0
;France;47;2;1/31/20;0
;France;47;2;2/1/20;0
;France;47;2;2/2/20;0
;France;47;2;2/3/20;0
;France;47;2;2/4/20;0
;France;47;2;2/5/20;0
;France;47;2;2/6/20;0
;France;47;2;2/7/20;0
;France;47;2;2/8/20;0
;France;47;2;2/9/20;0
;France;47;2;2/10/20;0
;France;47;2;2/11/20;0
;France;47;2;2/12/20;0
;France;47;2;2/13/20;0
;France;47;2;2/14/20;0
;France;47;2;2/15/20;1
;France;47;2;2/16/20;1
;France;47;2;2/17/20;1
;France;47;2;2/18/20;1
;France;47;2;2/19/20;1
;France;47;2;2/20/20;1
;France;47;2;2/21/20;1
;France;47;2;2/22/20;1
;France;47;2;2/23/20;1
;France;47;2;2/24/20;1
;France;47;2;2/25/20;1
;France;47;2;2/26/20;2
;France;47;2;2/27/20;2
;France;47;2;2/28/20;2
;France;47;2;2/29/20;2
;France;47;2;3/1/20;2
;France;47;2;3/2/20;3
;France;47;2;3/3/20;4
;France;47;2;3/4/20;4
;France;47;2;3/5/20;6
;France;47;2;3/6/20;9
;France;47;2;3/7/20;11
;Nepal;28.1667;84.25;1/22/20;0
;Nepal;28.1667;84.25;1/23/20;0
;Nepal;28.1667;84.25;1/24/20;0
;Nepal;28.1667;84.25;1/25/20;0
;Nepal;28.1667;84.25;1/26/20;0
;Nepal;28.1667;84.25;1/27/20;0
;Nepal;28.1667;84.25;1/28/20;0
;Nepal;28.1667;84.25;1/29/20;0
;Nepal;28.1667;84.25;1/30/20;0
;Nepal;28.1667;84.25;1/31/20;0
;Nepal;28.1667;84.25;2/1/20;0
;Nepal;28.1667;84.25;2/2/20;0
;Nepal;28.1667;84.25;2/3/20;0
;Nepal;28.1667;84.25;2/4/20;0
;Nepal;28.1667;84.25;2/5/20;0
;Nepal;28.1667;84.25;2/6/20;0
;Nepal;28.1667;84.25;2/7/20;0
;Nepal;28.1667;84.25;2/8/20;0
;Nepal;28.1667;84.25;2/9/20;0
;Nepal;28.1667;84.25;2/10/20;0
;Nepal;28.1667;84.25;2/11/20;0
;Nepal;28.1667;84.25;2/12/20;0
;Nepal;28.1667;84.25;2/13/20;0
;Nepal;28.1667;84.25;2/14/20;0
;Nepal;28.1667;84.25;2/15/20;0
;Nepal;28.1667;84.25;2/16/20;0
;Nepal;28.1667;84.25;2/17/20;0
;Nepal;28.1667;84.25;2/18/20;0
;Nepal;28.1667;84.25;2/19/20;0
;Nepal;28.1667;84.25;2/20/20;0
;Nepal;28.1667;84.25;2/21/20;0
;Nepal;28.1667;84.25;2/22/20;0
;Nepal;28.1667;84.25;2/23/20;0
;Nepal;28.1667;84.25;2/24/20;0
;Nepal;28.1667;84.25;2/25/20;0
;Nepal;28.1667;84.25;2/26/20;0
;Nepal;28.1667;84.25;2/27/20;0
;Nepal;28.1667;84.25;2/28/20;0
;Nepal;28.1667;84.25;2/29/20;0
;Nepal;28.1667;84.25;3/1/20;0
;Nepal;28.1667;84.25;3/2/20;0
;Nepal;28.1667;84.25;3/3/20;0
;Nepal;28.1667;84.25;3/4/20;0
;Nepal;28.1667;84.25;3/5/20;0
;Nepal;28.1667;84.25;3/6/20;0
;Nepal;28.1667;84.25;3/7/20;0
;Malaysia;2.5;112.5;1/22/20;0
;Malaysia;2.5;112.5;1/23/20;0
;Malaysia;2.5;112.5;1/24/20;0
;Malaysia;2.5;112.5;1/25/20;0
;Malaysia;2.5;112.5;1/26/20;0
;Malaysia;2.5;112.5;1/27/20;0
;Malaysia;2.5;112.5;1/28/20;0
;Malaysia;2.5;112.5;1/29/20;0
;Malaysia;2.5;112.5;1/30/20;0
;Malaysia;2.5;112.5;1/31/20;0
;Malaysia;2.5;112.5;2/1/20;0
;Malaysia;2.5;112.5;2/2/20;0
;Malaysia;2.5;112.5;2/3/20;0
;Malaysia;2.5;112.5;2/4/20;0
;Malaysia;2.5;112.5;2/5/20;0
;Malaysia;2.5;112.5;2/6/20;0
;Malaysia;2.5;112.5;2/7/20;0
;Malaysia;2.5;112.5;2/8/20;0
;Malaysia;2.5;112.5;2/9/20;0
;Malaysia;2.5;112.5;2/10/20;0
;Malaysia;2.5;112.5;2/11/20;0
;Malaysia;2.5;112.5;2/12/20;0
;Malaysia;2.5;112.5;2/13/20;0
;Malaysia;2.5;112.5;2/14/20;0
;Malaysia;2.5;112.5;2/15/20;0
;Malaysia;2.5;112.5;2/16/20;0
;Malaysia;2.5;112.5;2/17/20;0
;Malaysia;2.5;112.5;2/18/20;0
;Malaysia;2.5;112.5;2/19/20;0
;Malaysia;2.5;112.5;2/20/20;0
;Malaysia;2.5;112.5;2/21/20;0
;Malaysia;2.5;112.5;2/22/20;0
;Malaysia;2.5;112.5;2/23/20;0
;Malaysia;2.5;112.5;2/24/20;0
;Malaysia;2.5;112.5;2/25/20;0
;Malaysia;2.5;112.5;2/26/20;0
;Malaysia;2.5;112.5;2/27/20;0
;Malaysia;2.5;112.5;2/28/20;0
;Malaysia;2.5;112.5;2/29/20;0
;Malaysia;2.5;112.5;3/1/20;0
;Malaysia;2.5;112.5;3/2/20;0
;Malaysia;2.5;112.5;3/3/20;0
;Malaysia;2.5;112.5;3/4/20;0
;Malaysia;2.5;112.5;3/5/20;0
;Malaysia;2.5;112.5;3/6/20;0
;Malaysia;2.5;112.5;3/7/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/22/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/23/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/24/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/25/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/26/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/27/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/28/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/29/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/30/20;0
Toronto, ON;Canada;43.6532;-79.3832;1/31/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/1/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/2/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/3/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/4/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/5/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/6/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/7/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/8/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/9/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/10/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/11/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/12/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/13/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/14/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/15/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/16/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/17/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/18/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/19/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/20/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/21/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/22/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/23/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/24/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/25/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/26/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/27/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/28/20;0
Toronto, ON;Canada;43.6532;-79.3832;2/29/20;0
Toronto, ON;Canada;43.6532;-79.3832;3/1/20;0
Toronto, ON;Canada;43.6532;-79.3832;3/2/20;0
Toronto, ON;Canada;43.6532;-79.3832;3/3/20;0
Toronto, ON;Canada;43.6532;-79.3832;3/4/20;0
Toronto, ON;Canada;43.6532;-79.3832;3/5/20;0
Toronto, ON;Canada;43.6532;-79.3832;3/6/20;0
Toronto, ON;Canada;43.6532;-79.3832;3/7/20;0
British Columbia;Canada;49.2827;-123.1207;1/22/20;0
British Columbia;Canada;49.2827;-123.1207;1/23/20;0
British Columbia;Canada;49.2827;-123.1207;1/24/20;0
British Columbia;Canada;49.2827;-123.1207;1/25/20;0
British Columbia;Canada;49.2827;-123.1207;1/26/20;0
British Columbia;Canada;49.2827;-123.1207;1/27/20;0
British Columbia;Canada;49.2827;-123.1207;1/28/20;0
British Columbia;Canada;49.2827;-123.1207;1/29/20;0
British Columbia;Canada;49.2827;-123.1207;1/30/20;0
British Columbia;Canada;49.2827;-123.1207;1/31/20;0
British Columbia;Canada;49.2827;-123.1207;2/1/20;0
British Columbia;Canada;49.2827;-123.1207;2/2/20;0
British Columbia;Canada;49.2827;-123.1207;2/3/20;0
British Columbia;Canada;49.2827;-123.1207;2/4/20;0
British Columbia;Canada;49.2827;-123.1207;2/5/20;0
British Columbia;Canada;49.2827;-123.1207;2/6/20;0
British Columbia;Canada;49.2827;-123.1207;2/7/20;0
British Columbia;Canada;49.2827;-123.1207;2/8/20;0
British Columbia;Canada;49.2827;-123.1207;2/9/20;0
British Columbia;Canada;49.2827;-123.1207;2/10/20;0
British Columbia;Canada;49.2827;-123.1207;2/11/20;0
British Columbia;Canada;49.2827;-123.1207;2/12/20;0
British Columbia;Canada;49.2827;-123.1207;2/13/20;0
British Columbia;Canada;49.2827;-123.1207;2/14/20;0
British Columbia;Canada;49.2827;-123.1207;2/15/20;0
British Columbia;Canada;49.2827;-123.1207;2/16/20;0
British Columbia;Canada;49.2827;-123.1207;2/17/20;0
British Columbia;Canada;49.2827;-123.1207;2/18/20;0
British Columbia;Canada;49.2827;-123.1207;2/19/20;0
British Columbia;Canada;49.2827;-123.1207;2/20/20;0
British Columbia;Canada;49.2827;-123.1207;2/21/20;0
British Columbia;Canada;49.2827;-123.1207;2/22/20;0
British Columbia;Canada;49.2827;-123.1207;2/23/20;0
British Columbia;Canada;49.2827;-123.1207;2/24/20;0
British Columbia;Canada;49.2827;-123.1207;2/25/20;0
British Columbia;Canada;49.2827;-123.1207;2/26/20;0
British Columbia;Canada;49.2827;-123.1207;2/27/20;0
British Columbia;Canada;49.2827;-123.1207;2/28/20;0
British Columbia;Canada;49.2827;-123.1207;2/29/20;0
British Columbia;Canada;49.2827;-123.1207;3/1/20;0
British Columbia;Canada;49.2827;-123.1207;3/2/20;0
British Columbia;Canada;49.2827;-123.1207;3/3/20;0
British Columbia;Canada;49.2827;-123.1207;3/4/20;0
British Columbia;Canada;49.2827;-123.1207;3/5/20;0
British Columbia;Canada;49.2827;-123.1207;3/6/20;0
British Columbia;Canada;49.2827;-123.1207;3/7/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/22/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/23/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/24/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/25/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/26/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/27/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/28/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/29/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/30/20;0
Los Angeles, CA;US;34.0522;-118.2437;1/31/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/1/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/2/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/3/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/4/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/5/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/6/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/7/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/8/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/9/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/10/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/11/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/12/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/13/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/14/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/15/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/16/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/17/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/18/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/19/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/20/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/21/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/22/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/23/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/24/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/25/20;0
Los Angeles, CA;US;34.0522;-118.2437;2/26/20;0
